YearMonth,monthly_return,picks,cumulative_return,model_name,evaluation_name,benchmark_monthly_return,benchmark_cumulative_return,benchmark_symbol,excess_monthly_return,excess_cumulative_return
2024-03-31,-0.06550479274144497,21,0.20672745422221572,Logistic Regression,walk_forward,0.0327017414447861,0.13969883076306067,SPY,-0.09820653418623107,0.06702862345915506
2024-04-30,0.054756570376832424,21,0.27280371099499034,Logistic Regression,walk_forward,-0.04031942187556958,0.09374683279443152,SPY,0.09507599225240201,0.17905687820055882
2024-05-31,0.05529827693030157,21,0.34318756308350684,Logistic Regression,walk_forward,0.05057978303253763,0.14906831028969902,SPY,0.004718493897763944,0.19411925279380782
2024-06-30,-0.025654181255014025,21,0.308729185880682,Logistic Regression,walk_forward,0.03528001000575576,0.1896074517740165,SPY,-0.06093419126076978,0.11912173410666549
2024-07-31,0.058245626163312775,21,0.384956936790505,Logistic Regression,walk_forward,0.01210903294121879,0.2040124475946674,SPY,0.046136593222093986,0.1809444891958376
2024-08-31,0.08876947973352976,21,0.5078988435227412,Logistic Regression,walk_forward,0.023365777064432658,0.23214513402796633,SPY,0.0654037026690971,0.27575370949477485
2024-09-30,0.0008701058055472909,21,0.5092108750606685,Logistic Regression,walk_forward,0.021004643449419547,0.2580259032461609,SPY,-0.020134537643872255,0.2511849718145076
2024-10-31,0.0722528322196535,21,0.6182556352005033,Logistic Regression,walk_forward,-0.008923564267063977,0.24679982824891256,SPY,0.08117639648671748,0.37145580695159075
2024-11-30,-0.04307056895768394,21,0.5485564442734394,Logistic Regression,walk_forward,0.05963347157489407,0.3211508303663768,SPY,-0.102704040532578,0.2274056139070626
2024-12-31,0.05436126687996255,21,0.6327379344192736,Logistic Regression,walk_forward,-0.024060105720770997,0.28936380171467735,SPY,0.07842137260073355,0.34337413270459627
2025-01-31,0.010997043703735514,21,0.650693224840829,Logistic Regression,walk_forward,0.02685632191072962,0.3239913710335689,SPY,-0.015859278206994107,0.32670185380726013
2025-02-28,-0.04867748348493807,21,0.5703416326499404,Logistic Regression,walk_forward,-0.012694832821118496,0.3071835219216943,SPY,-0.035982650663819574,0.26315811072824613
2025-03-31,-0.0008610623646972996,21,0.5689894705703482,Logistic Regression,walk_forward,-0.05571921433503624,0.23434828308851197,SPY,0.054858151970338935,0.33464118748183624
2025-04-30,0.09810409255352391,21,0.7229137588066861,Logistic Regression,walk_forward,-0.008670179898342067,0.223646261416925,SPY,0.10677427245186598,0.49926749738976106
2025-05-31,0.08765837741985731,21,0.8739415833380277,Logistic Regression,walk_forward,0.06284486771162645,0.300546148841498,SPY,0.02481350970823086,0.5733954344965297
2025-06-30,0.024672627773595288,21,0.9201766464931889,Logistic Regression,walk_forward,0.05138627117156358,0.36737636591699996,SPY,-0.026713643397968292,0.5528002805761889
2025-07-31,0.05234848923044834,21,1.0206949929926963,Logistic Regression,walk_forward,0.023031441524578256,0.3988690147307077,SPY,0.029317047705870083,0.6218259782619886
2025-08-31,0.12485675354400479,21,1.27299240972039,Logistic Regression,walk_forward,0.020519537835420598,0.42757316040527193,SPY,0.10433721570858419,0.845419249315118
2025-09-30,0.07253514186635773,21,1.4378642366206127,Logistic Regression,walk_forward,0.035620412937162005,0.4784239058769171,SPY,0.03691472892919573,0.9594403307436956
2025-10-31,-0.020520445925391033,21,1.3878381753795948,Logistic Regression,walk_forward,0.02383732196113164,0.513665572516339,SPY,-0.044357767886522674,0.8741726028632557
2025-11-30,0.03680327929578496,21,1.475718450661227,Logistic Regression,walk_forward,0.0019500340229998692,0.5166172718821895,SPY,0.03485324527278509,0.9591011787790376
2021-12-31,-0.07079150097332897,21,-0.07079150097332898,Random Forest,walk_forward,,,SPY,,
