Ticker,YearMonth,ret_1m,ret_3m,ret_6m,ret_12m,momentum_accel,vol_1m,vol_3m,vol_6m,downside_vol_3m,avg_volume_1m,avg_volume_3m,volume_change_1m,volume_ratio_1m_3m,Log_Volume,log_volume_change_1m,market_cap_1m,log_market_cap_1m,market_cap_3m_avg,market_cap_change_1m,market_cap_ratio_1m_3m,log_market_cap_change_1m,ret_1m_rank,ret_3m_rank,ret_6m_rank,ret_12m_rank,vol_1m_rank,vol_3m_rank,vol_6m_rank,avg_volume_1m_rank,volume_ratio_1m_3m_rank,Log_Volume_rank,market_cap_1m_rank,market_cap_ratio_1m_3m_rank,log_market_cap_1m_rank,future_return_1m,label_top20
AAPL,2020-10-31,-0.06789948928598677,-0.045336739705239326,0.39304451019075737,0.5405478299222912,0.0690062033930473,0.027703467419458384,0.17042414444020262,0.134029036873189,0.06845359187063227,131575750.0,170133284.92063493,-0.2888245969346953,0.7733686565881477,18.695093289358876,-0.3408361804967974,1551629560964.9658,28.070326824254536,1680527973431.956,-0.06001195611386945,0.9232988593437363,-0.061888123069053336,0.28,0.32323232323232326,0.8686868686868687,0.9292929292929293,0.93,0.9797979797979798,0.9494949494949495,0.99,0.08080808080808081,0.99,0.99,0.1414141414141414,0.99,0.09639974092150583,0
AAPL,2020-11-30,0.09639974092150583,-0.11795666563390561,0.38489775820790584,0.6119772890776554,0.1642992302074926,0.01778149726768499,0.11985235257114848,0.13368296235781457,0.06845359187063227,106153865.0,140913762.14285716,-0.19321102102781096,0.75332503643173,18.480400156190203,-0.214693133168673,1699799508534.6985,28.161531423879644,1634039936929.4739,0.09549311981242803,1.0402435522651874,0.09120459962510807,0.46,0.04040404040404041,0.8585858585858586,0.9090909090909091,0.39,0.7070707070707071,0.8686868686868687,0.98,0.030303030303030304,0.98,0.99,0.3333333333333333,0.99,0.08124189399387971,1
AAPL,2020-12-31,0.08124189399387971,0.10498029861296687,0.32111080742377607,0.5679021858373849,-0.015157846927626117,0.01788808587402575,0.09079936634955861,0.12983808826335416,0.03920178841710248,105554072.72727273,114427895.90909092,-0.005650216058805446,0.9224505256229815,18.474733917277078,-0.005666238913125454,1894551654174.8047,28.270003332367132,1715326907891.4895,0.11457359804038947,1.1044843087686542,0.10847190848748767,0.86,0.51,0.7575757575757576,0.8888888888888888,0.77,0.6,0.8585858585858586,0.98,0.46,0.98,1.0,0.76,1.0,0.019704611175930475,0
AAPL,2021-01-31,0.019704611175930475,0.2088326235236977,0.1540280935238021,0.5514800915514377,-0.061537282817949235,0.024178404943997027,0.04061760789523914,0.11758164259981217,0.0,117908526.31578948,109872154.68102074,0.11704383610510027,1.0731429328759394,18.585419681092844,0.11068576381576634,1884128618256.836,28.264486558466338,1826159926988.7795,-0.005501584448753705,1.0317434910334733,-0.005516773900794192,0.65,0.67,0.5656565656565656,0.8585858585858586,0.72,0.18,0.7777777777777778,0.99,0.51,0.99,1.0,0.76,1.0,-0.09466835952942942,0
AAPL,2021-02-28,-0.09466835952942942,-0.001829003362193049,-0.11956992585806114,0.5822307345818385,-0.1143729707053599,0.014023119841967488,0.08926779084979865,0.09680775173080405,0.0546568028580563,96518715.78947368,106660438.27751195,-0.18141021005578817,0.9049157995989922,18.385247493509027,-0.20017218758381716,1733941178822.4792,28.18141807146382,1837540483751.3733,-0.07971188271282015,0.9436206680369871,-0.08306848700251734,0.06,0.4,0.09090909090909091,0.7878787878787878,0.32,0.8,0.7171717171717171,0.98,0.3,0.98,1.0,0.08,1.0,-0.04413488852572711,0
AAPL,2021-03-31,-0.04413488852572711,-0.11757319405440636,-0.02493576446215151,0.7771836048145659,0.05053347100370231,0.02322476667260308,0.057315340939125485,0.07973351085053139,0.04737020577826964,115235573.91304348,109887605.33943553,0.19391946909441837,1.0486676232236423,18.56248905988525,0.17724156637622457,1746667327538.6047,28.188730703955116,1788245708205.9734,0.0073394350809339315,0.9767490672693511,0.007312632491295545,0.12,0.04,0.14,0.6868686868686869,0.79,0.38,0.63,0.98,0.56,0.98,1.0,0.09,1.0,0.06878037789622082,1
AAPL,2021-04-30,0.06878037789622082,-0.07510425589164138,0.11804414883640968,0.5574852636874583,0.11291526642194794,0.01356745894773104,0.08368490390432907,0.07644642631188169,0.04737020577826964,89993214.28571428,100582501.32941048,-0.21905006214814382,0.8947203847216327,18.31524482862666,-0.24724423125859118,1879794572608.9478,28.26218361691116,1786801026323.344,0.07621785956112515,1.052044712822308,0.07345291295604284,0.84,0.11,0.29,0.6868686868686869,0.54,0.74,0.6,0.98,0.45,0.98,1.0,0.6,1.0,-0.05823390082173585,0
AAPL,2021-05-31,-0.05823390082173585,-0.03788245308342186,-0.039642169311557285,0.3299974067978322,-0.12701427871795667,0.015705314606386352,0.06961952137284648,0.07196682968492985,0.030380524841354905,85596745.0,96941844.39958592,-0.04885334211706438,0.8829700479720357,18.265157814688042,-0.050087013938618696,1784870303484.8022,28.210366869408194,1803777401210.785,-0.05049715033084767,0.9895180537724382,-0.051816747502964944,0.04,0.11,0.12,0.5252525252525253,0.69,0.83,0.72,0.98,0.27,0.98,1.0,0.16,1.0,0.10202783921651926,1
AAPL,2021-06-30,0.10202783921651926,0.10923634367767399,-0.021180116209741362,0.29312952699659545,0.1602617400382551,0.009665430662122606,0.08457919957311893,0.07723052697808634,0.03362135831539105,73026818.18181819,82872259.15584415,-0.14685052355883177,0.8811973865040741,18.106337304001638,-0.1588205106864038,1961768004549.2554,28.30486722571193,1875477626881.002,0.09910955474976291,1.046009814476837,0.09450035630373677,0.91,0.73,0.11,0.4444444444444444,0.34,0.9,0.71,0.99,0.25,0.99,1.0,0.85,1.0,0.06257760990599492,1
AAPL,2021-07-31,0.06257760990599492,0.10279878566439704,0.01997390346886685,0.1770785392642067,-0.03945022931052433,0.014008895346950816,0.08350206288575443,0.08140927110093786,0.03362135831539105,91382623.8095238,83335395.66378067,0.25135705052908563,1.096564347977778,18.33056590685772,0.22422860285608337,2089248131734.9243,28.367825371599928,1945295479922.9941,0.06498226441151456,1.074000404204727,0.06295814588799686,0.87,0.81,0.14,0.2727272727272727,0.57,0.93,0.78,0.99,0.93,0.99,1.0,0.9,1.0,0.04492509921999677,0
AAPL,2021-08-31,0.04492509921999677,0.22359695420713832,0.1772440999963687,0.036481110242962966,-0.017652510685998157,0.011537290109622397,0.029236548591568295,0.06519884226169782,0.0,66433763.63636363,76947735.2092352,-0.2730153625831876,0.8633621698639716,18.011715973709645,-0.3188499331480763,2178018669844.0552,28.40943671241546,2076344935376.0784,0.04248922699067603,1.0489676511526063,0.04161134081553186,0.6,0.91,0.63,0.1717171717171717,0.6,0.39,0.83,0.98,0.47,0.98,1.0,0.73,1.0,-0.0721920629965056,0
AAPL,2021-09-30,-0.0721920629965056,0.030158155182171686,0.14268886546400994,0.11419504506127653,-0.11711716221650237,0.013115476447948363,0.07324719056434052,0.07215612190216601,0.041680107004386846,85611195.23809524,81142527.56132756,0.28866995563735487,1.0550718323802553,18.26532661805206,0.253610644342416,2029833377149.6582,28.338974825391634,2099033392909.546,-0.06803674125759762,0.9670324369332843,-0.07046188702382494,0.31,0.64,0.79,0.31,0.51,0.72,0.82,0.99,0.43,0.99,1.0,0.39,1.0,0.05012286072041072,0
AAPL,2021-10-31,0.05012286072041072,0.018083402877336896,0.12274114039820438,0.25527416268013003,0.12231492371691632,0.011829810204695665,0.06916693209684435,0.07025068731430195,0.041680107004386846,74527580.95238096,75524179.94227993,-0.12946454321644962,0.9868042395076565,18.126679828963365,-0.1386467890886962,2148898327575.9888,28.395976420964807,2118916791523.2341,0.058657499559655824,1.0141494636187207,0.057001595573172636,0.52,0.48,0.66,0.4,0.39,0.58,0.78,0.98,0.42,0.98,0.99,0.45,0.99,0.11131311640327235,1
AAPL,2021-11-30,0.11131311640327235,0.08276606625166028,0.32486926078437595,0.27234856923268413,0.06119025568286163,0.014556826440702652,0.09343387931308592,0.06569750408636196,0.04168010700438684,80525190.47619048,80221322.22222222,0.08047503282900959,1.0037878739161954,18.20408061860799,0.07740078964462427,2374707997462.7686,28.495895597419644,2184479900729.472,0.10508159785367721,1.08708164202828,0.09991917645483639,0.94,0.82,0.9,0.66,0.46,0.76,0.64,0.98,0.5,0.98,1.0,0.91,1.0,0.07768404436238296,0
AAPL,2021-12-31,0.07768404436238296,0.25767377798584445,0.29560289895088965,0.268161878989432,-0.033629072040889385,0.018442983178338077,0.0306452299730642,0.06250056907241958,0.0,111125759.0909091,88726176.83982684,0.38001237170331836,1.2524574263074488,18.526173082739323,0.32209246413133386,2550979572637.6343,28.567498547466055,2358195299225.464,0.07422873690710663,1.0817507665609754,0.0716029500464117,0.53,0.87,0.88,0.62,0.67,0.07,0.39,0.99,0.92,0.99,1.0,0.88,1.0,-0.039723099353755176,0
AAPL,2022-01-31,-0.039723099353755176,0.15007026579706784,0.17086744975072232,0.19425424316688145,-0.11740714371613814,0.02203623004760648,0.07929616463204754,0.07043789391134217,0.022934142104936613,105422300.0,99024416.52236652,-0.05132436563374332,1.0646091509783184,18.473484746645273,-0.052688336094050214,2510898107014.4653,28.551661616632497,2478861892371.6226,-0.015712186037509457,1.012923759383865,-0.01583693083355797,0.52,0.92,0.87,0.55,0.66,0.44,0.44,0.98,0.24,0.98,1.0,0.62,1.0,-0.053144750806508934,0
AAPL,2022-02-28,-0.053144750806508934,-0.020123084990072315,0.060977472676111866,0.24902946993701103,-0.013421651452753758,0.015075989986102968,0.07197308729500342,0.07699033053311395,0.027635815796032397,85658752.63157895,100735603.90749602,-0.18747027306766262,0.8503324476045042,18.265881968191387,-0.20760277845388586,2375144829478.76,28.49607953238906,2479007503043.6196,-0.0540656258238692,0.9581031225450743,-0.05558208424343647,0.43,0.53,0.76,0.79,0.22,0.49,0.52,0.97,0.06,0.97,1.0,0.45,1.0,0.06991428116925413,0
AAPL,2022-03-31,0.06991428116925413,-0.027187689525945524,0.2234805337850423,0.398057583068131,0.12305903197576307,0.019930323610509545,0.06750805049088382,0.0669925793999421,0.027635815796032397,94817395.6521739,95299482.76125096,0.10692010727714618,0.9949413460062023,18.367463448832122,0.10158148064073558,2511652146278.9917,28.55196187814594,2465898360924.0723,0.05747326020122712,1.0185546112037536,0.05588234575687778,0.62,0.58,0.84,0.89,0.49,0.48,0.33,0.98,0.55,0.98,1.0,0.57,1.0,-0.09557692732077994,0
AAPL,2022-04-30,-0.09557692732077994,-0.0837706307555589,0.05372815421803412,0.183063949536451,-0.16549120849003407,0.02140137493543838,0.08595672849564302,0.0848800020500459,0.04788841748987223,84389780.0,88288642.76125096,-0.10997576531659181,0.9558395888835417,18.2509568621868,-0.11650658664532187,2267693562234.497,28.44978437901216,2384830179330.7495,-0.09713072106976228,0.950882617088851,-0.10217749913377716,0.43,0.5,0.68,0.82,0.6,0.56,0.56,0.97,0.57,0.97,1.0,0.51,1.0,-0.05635182968322139,0
AAPL,2022-05-31,-0.05635182968322139,-0.08687397718451961,-0.10524888974828239,0.18542824202519292,0.03922509763755855,0.031108968405672507,0.0864764699421926,0.07219556778612331,0.0480435323940771,114335252.38095239,97847476.0110421,0.35484714358720204,1.1685048714802786,18.554645500994297,0.30368863880749686,2144112440812.0728,28.39374680217056,2307819383108.52,-0.054496393816390376,0.9290642311548913,-0.056037576841600156,0.13,0.33,0.43,0.84,0.78,0.58,0.46,0.97,0.88,0.97,1.0,0.16,1.0,-0.0806266066693555,0
AAPL,2022-06-30,-0.0806266066693555,-0.21535417845162952,-0.23668688543571703,-0.011049315963282735,-0.024274776986134117,0.024266793046149693,0.019796401903641514,0.05868666096226162,0.019796401903641223,83290466.66666667,94005166.34920634,-0.2715241805812255,0.8860200976323241,18.237844654809344,-0.31680084618495385,1969518972627.8687,28.30881045253152,2127108325224.8127,-0.08142925009943869,0.9259138094999048,-0.08493634963904029,0.46,0.3,0.42,0.66,0.63,0.09,0.26,0.95,0.22,0.95,1.0,0.36,1.0,0.16972583605413094,1
AAPL,2022-07-31,0.16972583605413094,0.014813218882331336,-0.07019832456252062,0.08867451649343039,0.25035244272348645,0.01555112829471511,0.13806805165122574,0.10485873439744743,0.04136311402161002,72356270.0,89993996.34920634,-0.13127788934627982,0.8040121889824055,18.09711266934626,-0.14073198546308419,2341035417555.237,28.481614433564754,2151555610331.7258,0.18863308761715825,1.0880664233420847,0.17280398103323336,0.9,0.64,0.53,0.78,0.31,0.8,0.73,0.96,0.31,0.96,1.0,0.93,1.0,-0.02520965763461902,0
AAPL,2022-08-31,-0.02520965763461902,0.048303971955079295,-0.04276636338698758,0.015603324534237295,-0.19493549368874996,0.016233860045212888,0.1314960268839658,0.10304054386192468,0.04124563569112133,65662591.30434783,73769775.99033816,-0.09251000218297833,0.8901015412185588,18.000039934753158,-0.09707273459310173,2267976494971.0083,28.449909137970952,2192843628384.7043,-0.03120795270176846,1.0342627561827782,-0.03170529559380242,0.64,0.89,0.62,0.74,0.53,0.76,0.75,0.96,0.63,0.96,1.0,0.83,1.0,-0.1250948946529259,0
AAPL,2022-09-30,-0.1250948946529259,-0.0024004352611670665,-0.21723766994920157,-0.042305526602625765,-0.09988523701830687,0.023086512185264627,0.14994230586491317,0.10614256800047837,0.0661580432002094,99272514.28571428,79097125.19668736,0.5118580048963279,1.2550710792441278,18.41337929599488,0.41333936124172155,1993603873841.858,28.32096510867663,2200871928789.3677,-0.12097683628447731,0.90582457241775,-0.12894402929432047,0.28,0.82,0.45,0.7,0.78,0.84,0.72,0.98,0.92,0.98,1.0,0.39,1.0,0.07644792207426931,0
AAPL,2022-10-31,0.07644792207426931,-0.08195241532168962,-0.06835317550545417,-0.018297511242269193,0.2015428167271952,0.02668601555456097,0.10077270716882643,0.10984527359834781,0.0661580432002094,88959033.33333333,84631379.6411318,-0.10389059878848161,1.05113533196023,18.303686522100552,-0.10969277389432719,2212005768803.1006,28.424920807543238,2157862045871.989,0.10955129944664588,1.025091373674554,0.10395569886660638,0.47,0.44,0.53,0.68,0.74,0.51,0.6,0.97,0.34,0.97,1.0,0.45,1.0,-0.015761439369488817,0
AAPL,2022-11-30,-0.015761439369488817,-0.07305417989521978,-0.028279014997000473,-0.13055156981367366,-0.09220936144375813,0.029982787751586065,0.10089258129021254,0.10740989854588186,0.06813095244140752,82135604.76190476,90122384.12698412,-0.07670304313965381,0.9113785166421492,18.22388215595346,-0.07980436614709063,2138948638350.2197,28.391335533749043,2114852760331.7258,-0.03302754969414545,1.0113936433166697,-0.03358527379419485,0.08,0.15,0.42,0.44,0.78,0.39,0.57,0.96,0.36,0.96,1.0,0.07,1.0,-0.1239295426268926,0
AAPL,2022-12-31,-0.1239295426268926,-0.0718195109204014,-0.07404754809511549,-0.293208349998048,-0.10816810325740378,0.018175189462765588,0.10029459378935926,0.11508457778158926,0.06746269718520154,79796723.8095238,83630453.96825397,-0.02847584746177878,0.9541586829101102,18.194993006558757,-0.028889149394704106,1877414062138.214,28.260916447040817,2076122823097.178,-0.12227249010230012,0.9042885330538738,-0.13041908670822622,0.09,0.07,0.28,0.28,0.73,0.65,0.76,0.97,0.68,0.97,1.0,0.07,1.0,0.15367410908911516,1
AAPL,2023-01-31,0.15367410908911516,-0.005230279278736649,-0.08675406058072677,-0.15086239544148505,0.27760365171600776,0.01625357407684085,0.13992410507714229,0.11023044758820144,0.06746269718520154,72182625.0,78038317.85714285,-0.09541868946523158,0.9249638764912604,18.094709923932434,-0.1002830826263228,2084908261660.1562,28.36574597100756,2033756987382.8633,0.11052127695561409,1.0251511240500355,0.1048295239667425,0.81,0.23,0.26,0.33,0.45,0.86,0.68,0.96,0.27,0.96,1.0,0.54,1.0,0.015162345190408821,1
AAPL,2023-02-28,0.015162345190408821,0.026024383727544453,-0.04893098617816949,-0.08960474922937778,-0.13851176389870634,0.01653347460642848,0.13880192688442428,0.1103469217768393,0.07155075479618361,68799942.10526316,73593096.97159566,-0.046862841227190644,0.9348695045653196,18.04671346140995,-0.047996462522483796,2133242268122.8638,28.38866412989755,2031854863973.7449,0.023182797704595526,1.0498989400999013,0.022918158889989826,0.9,0.77,0.32,0.47,0.63,0.85,0.67,0.97,0.39,0.97,1.0,0.88,1.0,0.1348153902336029,1
AAPL,2023-03-31,0.1348153902336029,0.32905778480449777,0.2336055047148866,-0.03438008076588406,0.11965304504319407,0.013759857872294327,0.07511991658154644,0.10376832526155491,0.0,66098547.82608695,69027038.31045003,-0.03926448477301192,0.9575747336689696,18.00665733523243,-0.040056126177521634,2386348786631.4697,28.50078560940354,2201499772138.1636,0.11864874528823477,1.0839650391213873,0.1121214795059906,0.9,0.94,0.74,0.63,0.38,0.5,0.72,0.95,0.26,0.95,1.0,0.92,1.0,0.02112290308985787,0
AAPL,2023-04-30,0.02112290308985787,0.17635589886408143,0.17020322898183293,0.0902161222941884,-0.11369248714374502,0.012626737940216686,0.06742694944841178,0.10233730123434373,0.0,51040863.15789474,61979784.36308161,-0.22780658824473354,0.8235082403464659,17.74813710825857,-0.25852022697385735,2455522368453.9795,28.529360631915466,2325037807736.1045,0.028987205143701678,1.056121479093249,0.028575022511926562,0.62,0.95,0.79,0.78,0.32,0.62,0.75,0.95,0.23,0.95,1.0,0.81,1.0,0.04661351119653112,0
AAPL,2023-05-31,0.04661351119653112,0.21280106926735898,0.24436346967914901,0.20917409645837304,0.02549060810667325,0.012627830303076555,0.05965920465478481,0.09979216060219157,0.0,57971122.72727273,58370177.90375147,0.1357786514687116,0.9931633722765629,17.875455560512755,0.12731845225418326,2568619745509.033,28.57438980656088,2470163633531.494,0.046058377845794585,1.0398581335426675,0.045029174645414116,0.76,0.81,0.87,0.87,0.4,0.45,0.75,0.94,0.56,0.94,1.0,0.77,1.0,0.07707256610125546,1
AAPL,2023-06-30,0.07707256610125546,0.15109009896071557,0.5298652570351186,0.41658248583576474,0.030459054904724336,0.00959471291989829,0.02801157474576677,0.05841314284960765,0.0,61780157.14285714,56930714.342674874,0.06570572099326344,1.085181485182018,17.93909278903932,0.0636372285265665,2810917695843.506,28.664532128108572,2611686603268.8394,0.0943300193647214,1.0762844563070104,0.09014232154769175,0.81,0.82,0.91,0.87,0.18,0.09,0.32,0.95,0.66,0.95,1.0,0.81,1.0,0.02073173807390738,0
AAPL,2023-07-31,0.02073173807390738,0.1506491469699629,0.35357291156103954,0.2361449651910419,-0.05634082802734808,0.007734688818425134,0.028201386220264964,0.04648028736672314,0.0,49805700.0,56518993.290043294,-0.1938236757016989,0.8812205791495238,17.723639993276407,-0.2154527957629142,2846856873872.986,28.67723665034851,2742131438408.5083,0.01278556753284632,1.038191252978471,0.012704522239939564,0.41,0.74,0.91,0.8,0.06,0.12,0.18,0.93,0.28,0.93,1.0,0.45,1.0,-0.03827164581764486,0
AAPL,2023-08-31,-0.03827164581764486,0.057326222639367375,0.2823263733814423,0.2195808793296128,-0.05900338389155224,0.016215208363518915,0.05767722750597123,0.05861884664020818,0.02209614501514712,57506860.86956522,56364239.337474115,0.15462408659180005,1.020272100635472,17.867414818120277,0.14377482484387016,2726195806465.149,28.633928275847488,2794656792060.547,-0.04238395983837584,0.9755029004671015,-0.04330837450102365,0.35,0.46,0.76,0.72,0.74,0.54,0.41,0.96,0.92,0.96,1.0,0.27,1.0,-0.09632644893050968,0
AAPL,2023-09-30,-0.09632644893050968,-0.11289380834384444,0.021139153942147493,0.25968288138293527,-0.05805480311286482,0.014328939082110524,0.058529734067236466,0.06256662237985791,0.04850062508467771,66891150.0,58067903.623188406,0.16318555714108363,1.1519470452053342,18.018577229352246,0.15116241123196872,2484441319961.853,28.54106892926022,2685831333433.3296,-0.08867832821471489,0.9250176245378605,-0.09285934658726802,0.11,0.13,0.56,0.65,0.68,0.5,0.51,0.98,0.88,0.98,1.0,0.13,1.0,-0.01715090590169288,0
AAPL,2023-10-31,-0.01715090590169288,-0.14581717770088454,-0.01713526416512745,0.1501514875263441,0.0791755430288168,0.010351921951716442,0.04099839922277224,0.06256437378019261,0.04099839922277206,53309859.09090909,59235956.65349144,-0.20303569170347502,0.8999577638756163,17.791631845593596,-0.22694538375865037,2478056404002.9907,28.53849566078242,2562897843476.664,-0.002569960460551468,0.9668962851213052,-0.002573268477799928,0.52,0.24,0.52,0.72,0.07,0.41,0.43,0.94,0.09,0.94,1.0,0.47,1.0,0.09329344417323382,0
